Table,Field,Code,QC Name,QC Description,Message,Expression,Type of QC,Level Error,Creation Mode,Status,Valid
"DisaggregatedData","resultObservedValue","01b_mandatory_resultObservedValue_missing","Mandatory resultObservedValue test - missing unjustified","Tests that the resultObservedValue is reported, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z') or if resultQualityObservedValueBelowLOQ = True.","The resultObservedValue is missing without a proper justification.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE (""resultobservedvalue"" IS NULL or ""resultobservedvalue"" ='')
  AND (    ""resultqualityobservedvaluebelowloq"" = '0'
    OR ""resultqualityobservedvaluebelowloq"" IS NULL
    OR ""resultqualityobservedvaluebelowloq"" =''
) 
AND (
   ""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR ""resultobservationstatus"" IS NULL
    OR ""resultobservationstatus"" =''
  ) 
","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","resultObservedValue","02b2_conflict_justified_missing_resultObservedValue_reported","Conflicting values test - missing values justified - resultObservedValue reported","Test that the resultObservedValue is empty if it is justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultObservedValue is reported although a justification for missing result values is provided.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE ""resultobservedvalue"" IS NOT NULL and  ""resultobservedvalue"" <>''
  AND ""resultobservationstatus"" IN ('L','M','N','O','Z')","FIELD","WARNING","false","true","true"
"DisaggregatedData","resultObservedValue","07a_constraints_resultObservedValue","Value constraints test - resultObservedValue","Tests that values match the constraints specified in dataset definitions: resultObservedValue >= -3","The value fails the rule: resultObservedValue >= -3","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE COALESCE(""resultobservationstatus"", '') <> 'Z'
AND ISNUMERIC( ""resultobservedvalue"")
AND CAST(""resultobservedvalue"" AS NUMERIC(32,16)) < -3","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","resultQualityObservedValueBelowLOQ","01c_mandatory_resultQualityObservedValueBelowLOQ_missing","Mandatory resultQualityObservedValueBelowLOQ test - missing unjustified","Tests that the resultQualityObservedValueBelowLOQ is reported, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultQualityObservedValueBelowLOQ is missing without a proper justification in the resultObservationStatus field.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE (""resultqualityobservedvaluebelowloq"" IS NULL or ""resultqualityobservedvaluebelowloq"" ='')
  AND (
  ""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR  ""resultobservationstatus""  IS NULL
    OR  ""resultobservationstatus"" =''
  )

 ","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","resultQualityObservedValueBelowLOQ","02b3_conflict_justified_missing_resultQualityObservedValueBelowLOQ_reported","Conflicting values test - missing values justified - resultQualityObservedValueBelowLOQ reported","Test that the resultQualityObservedValueBelowLOQ is empty if it is justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultQualityObservedValueBelowLOQ is reported although a justification for missing result values is provided.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE (""resultqualityobservedvaluebelowloq"" IS NULL or ""resultqualityobservedvaluebelowloq"" = '')
  AND ""resultobservationstatus"" IN ('L','M','N','O','Z')","FIELD","WARNING","false","true","true"
"DisaggregatedData","resultQualityObservedValueBelowLOQ","02d_conflict_resultQualityObservedValueBelowLOQ_LOQinapplicable","Conflicting values test - resultQualityObservedValueBelowLOQ - inapplicable LOQ","Tests that the resultQualityObservedValueBelowLOQ is False for determinands where LOQ is inapplicable.","The resultQualityObservedValueBelowLOQ is True for a determinand where it is inapplicable.","SELECT D.record_id
FROM dataset_74231.""disaggregateddata"" as D
INNER JOIN (  
SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'DisaggregatedData'
    AND ""loqmandatory"" = -1
) as R

  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode"" 
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE D.""resultqualityobservedvaluebelowloq"" <> '0'
  AND (
    D.""resultobservationstatus"" NOT IN ('Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus"" = ''
  )","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","procedureLOQValue","01d1_mandatory_procedureLOQValue_determinand_missing","Mandatory procedureLOQValue determinand test - missing unjustified","Tests that the procedureLOQValue is reported for determinands where it is mandatory, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The procedureLOQValue is mandatory for the reported determinand, but it is missing without a proper justification.","SELECT D.record_id
FROM dataset_74231.""disaggregateddata"" as D
LEFT JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'DisaggregatedData'
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE (D.""procedureloqvalue"" IS NULL or  D.""procedureloqvalue""  = '')
  AND R.""loqmandatory"" = '1'
  AND (
    D.""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus"" = ''
  )
 ","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","procedureLOQValue","01d2_mandatory_procedureLOQValue_belowLOQ_missing","Mandatory procedureLOQValue BelowLOQ test - missing unjustified","Tests that the procedureLOQValue is reported where BelowLOQ flag is true, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z'), or if LOQ is inapplicable for the reported determinand.","The procedureLOQValue is mandatory because the BelowLOQ flag is true, but it is missing without a proper justification.","SELECT D.record_id
FROM dataset_74231.""disaggregateddata"" as D
LEFT JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename""  = 'DisaggregatedData'
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
 AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE (D.""procedureloqvalue"" IS NULL or D.""procedureloqvalue"" = '')
  AND D.""resultqualityobservedvaluebelowloq"" = '1'
  AND R.""loqmandatory"" <> -1
  AND (
   D.""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus"" = ''
  )","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","procedureLOQValue","02a_conflict_procedureLOQValue_inapplicable_reported","Conflicting values test - procedureLOQValue - inapplicable reported","Tests that the procedureLOQValue is not reported for determinands for which it is inapplicable.","The procedureLOQValue is reported for a determinand where it is inapplicable.","SELECT D.record_id
FROM dataset_74231.""disaggregateddata"" as D
INNER JOIN (
  SELECT *
  FROM dataset_74232.""observedproperty_qc_reference""
  WHERE ""tablename"" = 'DisaggregatedData'
    AND ""loqmandatory"" = -1
) as R
  ON D.""observedpropertydeterminandcode"" = R.""observedpropertydeterminandcode""
  AND LEFT(D.""procedureanalysedmatrix"",1) = R.""procedureanalysedmatrix""
WHERE D.""procedureloqvalue"" IS NOT NULL
AND D.""procedureloqvalue""  <> ''
  AND (
    D.""resultobservationstatus"" NOT IN ('Z')
    OR D.""resultobservationstatus"" IS NULL
    OR D.""resultobservationstatus"" = ''
  )
","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","procedureLOQValue","02b4_conflict_justified_missing_procedureLOQValue_reported","Conflicting values test - missing values justified - procedureLOQValue reported","Test that the procedureLOQValue is empty if it is justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The procedureLOQValue is reported although a justification for missing result values is provided.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE ""procedureloqvalue"" IS NOT NULL
AND  ""procedureloqvalue"" <> ''
  AND ""resultobservationstatus"" IN ('L','M','N','O','Z')
","FIELD","WARNING","false","true","true"
"DisaggregatedData","resultUom","02b1_conflict_justified_missing_resultUom_reported","Conflicting values test - missing values justified - resultUom reported","Test that the resultUom is empty if it is justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultUom is reported although a justification for missing result values is provided.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE ""resultuom"" IS NOT NULL
AND ""resultuom""  <> ''
  AND ""resultobservationstatus"" IN ('L','M','N','O','Z')","FIELD","WARNING","false","true","true"
"DisaggregatedData","parameterSpecies","01f_mandatory_parameterSpecies_missing","Mandatory parameterSpecies test - missing biota","Tests that the parameterSpecies is reported for Biota records.","The parameterSpecies is missing.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE (""parameterspecies"" IS NULL OR ""parameterspecies"" ='')
  AND ""procedureanalysedmatrix"" = 'B'
","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","parameterSampleDepth","02c1_conflict_non-water_parameterSampleDepth","Conflicting values test - parameterSampleDepth in non-Water records","Tests that the Water specific values parameterSampleDepth is reported only in Water records.","The parameterSampleDepth is reported for non-Water record.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE ""resultobservationstatus"" NOT IN ('Z')
  AND ""parametersampledepth"" IS NOT NULL
  AND ""parametersampledepth"" <> ''
  AND LEFT(""procedureanalysedmatrix"",1) <> 'W'
","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","parameterSampleDepth","07b_constraints_parameterSampleDepth","Value constraints test - parameterSampleDepth","Tests that values match the constraints specified in dataset definitions: parameterSampleDepth >= 0 and < 11000","The value fails the rule: parameterSampleDepth >= 0 and < 11000","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
  AND ISNUMERIC(""parametersampledepth"") 
  AND ( 
    CAST(""parametersampledepth"" AS NUMERIC(32,16)) < 0  
    OR CAST(""parametersampledepth"" AS NUMERIC(32,16)) >= 11000 
  )
","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","parameterSedimentDepthSampled","02c3_conflict_non-sediment_parameterSedimentDepthSampled","Conflicting values test - parameterSedimentDepthSampled in non-Sediment records","Tests that the Sediment specific value parameterSedimentDepthSampled is reported only in Sediment records.","The parameterSedimentDepthSampled is reported for non-Sediment record.","SELECT record_id
FROM dataset_74231.""disaggregateddata""
WHERE ""resultobservationstatus"" NOT IN ('Z')
  AND ""parametersedimentdepthsampled"" IS NOT NULL
  AND ""parametersedimentdepthsampled"" <> ''
  AND LEFT(""procedureanalysedmatrix"",1) <> 'S'
","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","monitoringSiteIdentifier","04a_spatialIdentifier_country","Monitoring site identifier test - country code","Tests that the country code part of the monitoringSiteIdentifier value matches the one of the reporting country.","The monitoringSiteIdentifier doesn't match the reporting country. It should start with '{%R3_COUNTRY_CODE%}'.","SELECT record_id
  --,'{%R3_COUNTRY_CODE%}' as cc 
FROM dataset_74231.""disaggregateddata"" 
WHERE LEFT(""monitoringsiteidentifier"",2) <> '{%R3_COUNTRY_CODE%}'
","FIELD","BLOCKER","false","true","true"
"DisaggregatedData","monitoringSiteIdentifier","04b_spatialIdentifier_format","Monitoring site identifier test - format","Tests correctness of the spatialUnitIdentifier value format.","The monitoringSiteIdentifier value has incorrect format.","SELECT record_id 
FROM dataset_74231.""disaggregateddata""
WHERE NOT REGEXP_LIKE(""monitoringsiteidentifier"", '^[A-Z]{2}[0-9A-Z]{1}([0-9A-Z_\-]{0,38}[0-9A-Z]{1}){0,1}$')
  OR NOT REGEXP_LIKE(""monitoringsiteidentifier"", '^([A-Z0-9](\-|_)?)+$')

","FIELD","BLOCKER","false","true","true"
"AggregatedData","resultUom","01a_mandatory_resultUom_missing","Mandatory resultUom test - missing unjustified","Tests that the resultUom is reported, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultUom is missing without a proper justification in the resultObservationStatus field.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE (""resultuom"" IS NULL or ""resultuom"" = '')
  AND (
    ""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR ""resultobservationstatus"" IS NULL
    OR ""resultobservationstatus"" =''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedData","resultUom","02b1_conflict_justified_missing_resultUom_reported","Conflicting values test - missing values justified - resultUom reported","Test that the resultUom is empty if it is justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultUom is reported although a justification for missing result values is provided.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE ""resultuom"" IS NOT NULL and ""resultuom""<>''
  AND ""resultobservationstatus"" IN ('L','M','N','O','Z')","FIELD","WARNING","false","true","true"
"AggregatedData","resultNumberOfSamples","01b_mandatory_resultNumberOfSamples_missing","Mandatory resultNumberOfSamples test - missing unjustified","Tests that the resultNumberOfSamples is reported, if its absence is not justified by an appropriate resultObservationStatus flag ('L','M','N','O','Z').","The resultObservedValue is missing without a proper justification.","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE (""resultnumberofsamples"" IS NULL or ""resultnumberofsamples"" = '')
  AND (
    ""resultobservationstatus"" NOT IN ('L','M','N','O','Z')
    OR ""resultobservationstatus"" IS NULL
    OR ""resultobservationstatus"" =''
  )","FIELD","BLOCKER","false","true","true"
"AggregatedData","resultNumberOfSamples","07a_constraints_resultNumberOfSamples","Value constraints test - resultNumberOfSamples","Tests that values match the constraints specified in dataset definitions: resultNumberOfSamples >= 1","The value fails the rule: resultNumberOfSamples >= 1","SELECT record_id
FROM dataset_74231.""aggregateddata""
WHERE COALESCE(""resultobservationstatus"",'') <>'Z'
AND ISNUMERIC(""resultnumberofsamples"")
AND CAST(""resultnumberofsamples"" AS NUMERIC(32,16)) < 1","FIELD","BLOCKER","false","true","true"
